budget,popularity,vote_count,revenue
20000000,26.21425,497,41627431
21000000,4.781538,76,17762705
17000000,10.13559,189,14899417
21000000,5.815881,65,17600000
21000000,8.982335,52,10011050
21000000,13.847872,276,970816
35000000,4.189378,41,69701637
15000000,21.928025,475,2856712
18000000,68.159596,3854,389925971
18000000,81.487685,2395,358991681
20000000,52.456505,1098,303788635
38000000,9.662715,150,29907685
20000000,25.28436,613,299965036
20000000,8.351385,183,132675402
19000000,18.174804,4443,272742922
20000000,21.815122,728,121697323
20000000,20.99174,428,117224271
20000000,19.636044,406,187884007
20000000,12.25264,209,149281606
13000000,49.975409,3092,318000141
32000000,13.590677,221,97918663
20000000,21.657563,500,100525432
35000000,43.057323,1414,131282949
18000000,16.470895,442,122195920
37000000,28.703007,679,113086475
20000000,40.903931,934,177243185
20000000,95.9229,3674,187000000
20000000,4.748929,116,57588485
20000000,2.986286,29,60072596
20000000,47.51363,3601,53000000
20000000,53.161905,2562,207945075
1800000,15.978136,422,41158757
20000000,42.512296,1252,183936074
20000000,10.098722,222,48548426
20000000,15.341196,290,109862682
20000000,29.023184,817,66787908
20000000,19.819893,269,135680000
20000000,11.62423,191,67192859
20000000,22.049787,381,84146832
30000000,9.829859,143,45554533
20000000,29.295801,1261,41596251
20000000,14.136476,276,43967255
20000000,6.064638,326,86865564
20000000,41.503588,2686,88346473
20000000,20.495749,292,27640028
20000000,13.906944,283,39143839
20000000,2.003047,24,37672350
20000000,11.203335,129,41237648
20000000,8.265317,131,35841901
20000000,18.632156,481,65464324
20000000,6.92592,114,60000000
20000000,17.165039,315,80547866
25000000,25.785925,1055,135330182
19800000,20.311684,505,41296320
20000000,20.975165,435,50907234
32000000,26.509175,660,50907422
20000000,26.497025,465,47241945
20000000,36.819044,793,78378744
20000000,7.902536,63,31678778
20000000,30.909699,612,54586584
20000000,16.663797,295,46069568
35000000,27.724913,531,68349884
19000000,17.971883,328,35387212
20000000,25.041992,444,67200000
20000000,14.857884,257,45636368
30000000,23.982956,628,47126295
20000000,30.387754,697,64822796
20000000,56.481487,3652,72258126
20000000,19.962713,368,32005248
20000000,18.666876,363,65569869
20000000,55.964605,1778,46089287
20000000,28.019226,634,51416464
20000000,16.176976,525,49779728
20000000,17.237143,593,17425000
9000000,4.34503,155,27105095
20000000,12.300789,124,39300000
20000000,15.804814,288,37597471
40000000,4.100942,44,28972508
20000000,12.309715,175,21284514
20000000,62.933899,2181,83707310
20000000,16.074397,299,20211394
806948,93.067866,2320,32000000
20000000,17.145287,220,36620508
20000000,27.256849,542,34077920
20000000,0.173964,7,2297493
20000000,14.370111,260,18432000
20000000,11.090254,52,18253415
20000000,20.82778,334,22222308
15000000,43.644978,3045,56255142
20000000,8.244324,111,17807569
20000000,23.292761,432,52302796
19000000,64.181668,1603,25836616
20000000,13.658985,831,100914445
20000000,10.446722,394,73276047
20000000,32.243357,918,60427839
20000000,9.149089,52,16605763
20000000,5.596835,83,17432163
20000000,10.50098,167,17436509
20000000,3.011205,41,15473333
19500000,15.012237,336,34854990
25000000,16.238961,240,14109284
20000000,15.21229,208,22942221
20000000,6.397042,125,13801755
20000000,19.220789,671,30426096
20000000,35.232278,715,32204030
20000000,35.542809,861,34560577
20000000,3.476925,12,13391174
30000000,5.133744,81,27674124
20000000,14.031377,289,12482775
20000000,17.227376,139,12398628
20000000,15.66135,220,17280326
20000000,19.705311,641,24145613
20000000,29.371987,797,12639297
20000000,11.352693,187,10686841
20000000,30.477114,950,36606743
20000000,12.643703,297,16974459
20000000,9.36146,78,10337477
20000000,6.102663,24,11341016
8000000,0.709143,15,20000000
20000000,45.742217,833,11110975
20000000,8.237336,88,16549477
20000000,2.605374,20,7000000
12000000,29.072964,631,15008161
20000000,12.232048,185,6420319
15000000,27.133277,571,27462041
8700000,26.093043,532,7659918
20000000,9.292987,173,10442808
20000000,7.716606,126,5210988
20000000,37.629309,546,12007070
20000000,13.032308,195,4001121
20000000,15.131867,271,16863583
20000000,10.218307,203,5530764
26500000,60.732738,1983,159375308
2000000,14.617944,218,5048693
20000000,5.65327,12,1675706
20000000,44.566609,1552,5359645
40000000,8.978408,52,7400000
10000000,11.267676,156,3727746
20000000,3.581906,33,305070
20000000,10.617236,139,4634062
20000000,3.620537,31,346594
27220000,28.060472,465,5496951
22000000,45.707835,1046,424208848
20000000,28.497242,1584,216197492
19000000,11.47316,141,110879513
19000000,25.28132,713,70067909
14000000,45.99611,1476,173046663
19000000,78.699993,3757,44017374
19000000,76.603233,6079,381109762
19000000,13.664614,209,40846082
19000000,27.494037,583,49830607
18000000,18.47518,404,101564935
19100000,10.559414,208,5728213
20000000,28.867568,633,54956140
15000000,118.968562,3840,274925095
25000000,7.436491,108,8613462
19000000,17.952817,342,18755936
19000000,21.959742,465,29922472
19000000,4.229942,33,4750000
19000000,11.766564,208,6928068
19000000,0.068228,5,2119994
19000000,30.205943,588,108047131
19000000,26.441669,638,32801173
15000000,15.262492,381,46770602
18500000,44.511363,1301,10680275
18500000,16.665841,518,31912793
18000000,36.471231,2713,268157400
23000000,85.30318,2472,351583407
18000000,20.716023,993,151668774
18000000,29.487784,1579,261572744
18000000,25.43954,882,141774679
18000000,15.314027,434,87000000
19000000,32.602868,659,144216468
17000000,9.832326,308,65535067
16000000,33.452469,392,19682924
18000000,6.501815,74,65070412
23000000,26.58873,656,76488889
16500000,36.15716,1013,67683989
18000000,16.027955,322,88923251
21000000,14.329891,238,72417394
18000000,50.009408,2093,98235548
18000000,31.82675,1076,51973029
17000000,36.423717,2320,129042871
19800000,11.693272,246,87754044
18000000,12.243887,136,41382841
18000000,89.811154,4535,103215094
18000000,34.694216,1098,99206215
15000000,17.50138,367,76286096
18000000,18.492655,303,62646763
1000000,14.518598,311,21378361
18000000,19.234672,342,47088990
18000000,4.504377,72,24911670
18000000,18.379124,383,100000000
18000000,35.524457,938,23000000
18000000,13.472365,180,36133014
18000000,52.464877,2606,35692920
18000000,6.961736,90,17200925
17000000,9.191187,167,24000000
18000000,4.492859,76,16702864
30000000,53.670525,1573,34441873
18000000,11.725805,14,2945600
21000000,7.047975,92,28008462
18000000,13.628601,236,12000000
18000000,16.520516,246,10501938
18000000,14.916264,176,8038061
18000000,9.633711,164,25312387
17000000,12.313143,177,6735922
18000000,3.258422,67,14110013
18000000,24.548633,630,5887457
18000000,17.683563,299,20275812
18000000,10.1449,158,26527510
18000000,31.887978,836,25739015
25000000,1.876811,28,20719451
18000000,32.717853,694,6212282
18000000,13.916583,273,22309223
2700000,10.47644,108,3500000
18000000,10.991281,104,676698
18000000,7.871686,83,7972967
18000000,6.333869,60,382174
18000000,1.138383,50,871279
3500000,18.025206,270,34000000
18000000,9.244181,77,1831348
17900000,12.752463,206,6948633
14000000,22.748174,376,13551174
20000000,33.436092,2100,121463226
23000000,28.973074,640,150816700
15000000,23.980329,479,51053787
17500000,28.60542,793,38000000
24000000,42.669304,966,99965753
17500000,7.180403,16,7018189
18000000,21.638673,218,266586800
18500000,67.66094,3220,183316455
17000000,20.786616,352,72070731
17000000,27.654472,687,125586134
17000000,70.668923,1219,136621271
16000000,23.425431,478,109502303
17500000,14.304444,172,19179969
300000,30.301307,1035,70000000
17000000,7.210095,110,71625195
17000000,23.491962,534,57103895
20000000,36.133536,730,136150434
17000000,12.709227,198,30331165
17000000,24.054062,849,43165571
15000000,35.107857,705,69623713
20000000,5.422285,32,21170563
17000000,32.746486,2247,115350426
34000000,3.960098,63,19693891
17000000,18.790102,293,29536299
17000000,3.321095,36,10000000
17000000,33.912116,1723,97542952
17000000,5.787891,101,20455276
17000000,7.864011,95,7314027
17000000,17.062117,318,19300000
17000000,19.311572,331,9500000
40000000,36.960953,1615,86915017
17000000,1.15641,19,2000000
17000000,9.583578,59,1569918
17000000,25.112567,271,3758328
17000000,9.349386,153,374743
17000000,2.215261,27,8720000
17000000,6.385234,140,9627492
16800000,4.358255,73,2281089
15000000,24.898687,546,43848069
16500000,20.898711,352,135000000
16500000,18.236284,317,37311672
16500000,10.74648,236,13620075
16500000,12.102725,199,16942795
16400000,55.458584,2705,235860116
16000000,35.777067,1859,247275374
16000000,18.430419,950,92823546
16000000,7.980632,131,53977250
16000000,14.759948,542,119754278
15000000,29.943316,1049,133432856
16000000,15.788784,365,76514050
16000000,41.083914,1662,68263166
18500000,1.884558,30,6490401
19000000,90.809408,3041,83258226
16000000,7.854989,55,29381649
16000000,11.807269,224,40492759
17700000,15.976335,242,30987695
15000000,10.484642,215,30102717
12000000,38.623178,2199,80573774
16000000,8.8321,96,50007546
15000000,32.758254,1020,96408652
16000000,9.119797,103,20627372
16000000,32.257414,837,31556061
16000000,3.021835,43,15427192
20000000,9.455596,131,13854000
26000000,44.301745,988,206678440
16000000,19.890428,378,18564088
16000000,0.830596,10,12
6500000,5.700333,100,4217115
16000000,29.253833,624,5900000
16000000,8.842869,90,2849142
16000000,2.848727,48,1686429
16000000,13.832464,250,5867686
20000000,38.802415,956,24261569
16000000,9.400404,108,14822346
11000000,18.923181,615,53191886
13000000,20.39955,387,754249
16000000,43.217089,1717,47801389
16000000,20.59148,258,3442853
15500000,6.630856,16,1237615
15000000,29.843818,961,316360478
18000000,2.186927,2414,476684675
21000000,20.818567,421,177200000
15000000,58.900647,1698,356830601
17000000,45.742254,927,213525736
15000000,80.878605,3313,356296601
15000000,54.053576,2752,414211549
15000000,17.638286,559,216614388
15000000,3.803495,52,317000
15000000,17.571533,338,146292009
16000000,4.628525,48,11301649
14000000,145.364591,5723,233555708
15000000,3.826685,67,67182787
15000000,21.095489,355,75700498
15000000,47.455148,1401,146497771
15000000,22.838834,410,61399552
15000000,27.165222,680,151831537
15000000,19.113278,338,123384128
15000000,58.553213,1444,73326666
15000000,2.005111,33,55184721
17000000,43.675191,1206,127730736
15000000,4.688212,268,66966987
15000000,9.125594,197,52970014
15000000,19.786392,921,50000000
15000000,13.581966,270,64256513
17000000,11.927667,280,55534455
35000000,30.556135,1138,42930462
15000000,31.565117,584,61548707
15000000,21.535126,492,40283321
15000000,19.284129,382,44862187
16000000,23.423082,431,66468332
7000000,49.517264,1170,48126384
15000000,11.375032,156,35007180
15000000,61.182331,3311,123726688
15000000,6.857923,155,33771174
15000000,41.286336,851,69995385
15000000,12.929525,267,39421467
15000000,42.952942,951,52501541
15000000,19.760383,440,32721635
15000000,10.194097,230,47175038
13000000,11.045593,228,37664855
16000000,44.533612,1486,30857814
15000000,10.84158,151,30226144
15000000,49.294864,3725,78054825
15000000,7.424798,221,29331068
15000000,5.164281,72,46905889
15000000,34.759855,1197,64238440
15000000,7.297757,130,30127963
14000000,3.334804,61,32645546
20000000,2.027393,88,27728118
15000000,13.237835,295,40105542
15000000,19.517239,380,24769466
15000000,30.669913,1105,85306374
11500000,15.355589,202,23237911
15000000,19.85579,796,43101594
15000000,3.043589,52,21000000
14000000,8.885017,100,38574362
20000000,7.679336,163,22165608
15000000,18.268009,421,20566327
15000000,7.809701,80,20529194
15000000,9.378688,104,17507368
15000000,35.395129,1653,35485608
15000000,45.317278,639,32556119
15000000,47.006162,1840,42000000
15000000,11.379652,173,17080167
15000000,24.612603,742,37930465
15000000,26.708193,541,31554855
15000000,0.335195,10,22730842
25000000,11.782725,104,15843608
15000000,16.629173,978,59389433
15000000,20.05902,357,16633035
15000000,8.113634,97,12000000
15000000,17.672021,358,15608545
15000000,3.033471,32,10443316
15000000,10.9071,211,14867514
15000000,49.230089,2926,46189568
15000000,11.429607,243,10903846
15000000,6.373316,85,9237470
16000000,9.717392,95,18928871
15000000,8.074807,37,9902115
20000000,7.034752,146,8586376
15000000,25.329493,1388,34533783
15000000,13.832376,156,8762890
15000000,7.446069,100,6405245
15000000,13.568302,243,8138788
15000000,21.857387,350,35097815
15000000,0.249245,15,5217498
15000000,12.163832,177,12036149
15000000,32.690038,886,15785148
25000000,8.583217,182,4152230
15000000,31.60985,1477,20117339
15000000,30.983397,737,9455232
15000000,11.428903,195,5926410
15000000,15.175289,545,7938872
92620000,32.351527,657,650422
12000000,17.493735,565,9584131
8000000,6.932221,85,529766
15000000,8.142166,157,632542
8500000,9.029489,152,8936663
12000000,22.708647,386,6814789
15000000,2.609057,22,76382
15000000,19.913961,290,3533227
15000000,1.833058,7,23000
15000000,12.185204,41,20380
20000000,6.459787,72,27187375
14600000,52.744331,2301,70906973
14800000,29.660993,706,122513057
14500000,41.493042,1374,147298761
10000000,10.072199,196,17511906
14000000,37.380435,1113,159157447
14200000,7.05145,78,674918
15000000,59.258969,2827,377910544
14000000,16.742972,291,320145693
14000000,45.473484,1746,463000000
14000000,25.949277,395,161001698
14000000,22.409117,491,154864401
15000000,13.706357,299,100734718
13000000,6.92205,88,75511123
14000000,27.17347,507,185438673
14000000,12.159009,290,72527595
14000000,13.13724,135,34793160
13000000,23.3784,527,114956699
14000000,3.650857,47,27515786
14000000,5.102258,48,25482931
14000000,6.772615,111,19800000
14000000,11.543363,133,30749142
14000000,20.792603,351,22852638
14000000,6.733485,39,21409028
12000000,2.238646,32,21001563
11000000,4.536745,55,13196245
11000000,11.220643,291,16951798
14000000,4.66723,73,10424470
14000000,7.487843,134,11417362
14000000,13.65494,283,19777647
26000000,11.942862,240,14821658
14000000,5.833687,68,5108820
14000000,0.900442,10,2474000
14000000,4.898424,86,46495
14000000,24.210698,418,1755212
14000000,44.135568,1480,178043761
13500000,9.982885,144,29027914
14000000,16.618874,354,12314651
13500000,7.261196,128,7060876
15000000,32.306455,1206,19422261
18339750,32.445895,1037,92180910
12806000,17.363739,219,38535221
13300000,29.782161,1102,5380251
13000000,18.362333,642,123922370
13400000,0.680753,7,16700000
13000000,6.735922,154,98441954
13000000,91.285683,4430,327803731
13000000,105.792936,3338,47542841
13000000,9.969624,352,91038276
7000000,17.113408,281,72500000
16000000,10.248439,186,77000000
13000000,25.316146,509,73180723
13000000,9.499325,258,44726644
13000000,43.791745,763,54837234
12500000,11.828068,210,49002684
16000000,54.550275,1701,53478166
17000000,60.829621,1567,119100758
13000000,73.307513,2060,96060858
12000000,4.580081,75,36450736
13000000,6.425528,109,27007143
13000000,16.681567,308,35763605
13200000,24.656068,181,53830415
18000000,37.104353,1399,57096190
15000000,95.130041,4737,36869414
13000000,27.546914,1101,22863596
13000000,17.371327,290,45300000
13000000,6.130096,96,16929123
19000000,24.47248,541,68673228
13000000,6.764437,123,11130889
13000000,1.750054,10,8026971
6000000,66.11334,2757,35401758
13000000,6.170139,135,7820688
13000000,4.742537,67,27500000
13000000,11.880899,135,16757163
13000000,35.522027,737,48065672
13000000,10.573191,207,4857367
13000000,17.632446,304,18000000
15000000,26.373864,498,8459458
13000000,1.647335,4,9789900
13000000,12.321302,138,2636637
13000000,43.444135,2968,33400000
3000000,1.279106,10,1200000
13000000,3.680896,60,1151330
13000000,10.475368,243,1784763
14350531,30.952377,733,3964682
10000000,4.267466,45,303877
13000000,34.532418,1257,68572378
13000000,19.664699,503,10652035
12000000,6.537986,109,55260558
12500000,13.349012,137,23367586
12500000,35.268557,749,12281551
12500000,13.939054,323,10725228
12500000,8.780512,177,27206120
12000000,15.817096,509,11293663
12500000,34.821223,1451,20416563
12800000,22.022228,377,40031879
12500000,2.950618,31,1227324
15000000,7.497306,84,5024782
20000000,26.396191,1150,31327899
12500000,6.546037,94,1083683
12300000,28.670193,640,84460846
12500000,0.903529,30,3878993
8000000,47.584643,2005,441306145
7000000,50.152327,2542,470654000
11000000,60.767168,2296,235483004
12516654,11.103202,142,8109160
25000000,15.26213,304,79817939
12000000,6.035152,281,96070507
12000000,10.297189,137,75781642
12000000,22.434102,675,96800000
15000000,41.249004,1648,107217396
12000000,23.161754,504,79567667
12000000,19.195399,375,68706993
12000000,21.958055,417,81272766
12000000,45.477802,1060,114194847
12000000,40.631671,1514,39673162
12000000,26.219598,497,43493123
15000000,64.504747,1935,145000000
12000000,3.389249,51,30400000
5000000,14.779537,249,42365581
12000000,6.703319,158,61141030
12000000,49.070321,1564,100000000
12000000,21.933822,323,89800000
12000000,20.624896,435,52223306
12000000,8.083995,339,40855419
12000000,11.135734,281,56309766
12000000,4.623609,30,31179516
12000000,11.510281,218,31155435
12000000,18.422327,383,56298474
12000000,8.410688,85,32726956
12000000,74.358971,3759,307166834
12000000,18.422008,439,22921898
12000000,8.61659,25,54000000
12000000,6.044161,330,21133087
12000000,29.019504,579,100129872
12000000,16.931846,364,23006849
12000000,64.610671,1937,85512300
12000000,29.223881,636,17654912
12000000,1.081822,33,17292381
12000000,16.183746,364,22939027
12000000,47.992817,1151,42931041
12000000,0.700792,11,12902790
14000000,26.967494,613,85000000
12000000,16.40512,294,35485056
12000000,32.940597,933,32248241
8000000,8.708229,168,6739141
12000000,4.330428,43,5542025
12000000,4.770195,78,6754898
12000000,1.623338,23,4922166
12000000,2.993939,16,4939939
12000000,10.536092,89,23
12000000,8.290636,154,3148182
11000000,27.65527,537,88489643
12400000,32.523573,720,8371085
12000000,27.322212,882,12077441
12000000,12.664787,206,19271312
12000000,5.841285,84,1644755
12000000,5.327714,107,15250000
12000000,4.793348,55,10652498
19000000,0.738652,3,2570000
12000000,5.158067,59,11212294
20000000,5.727602,62,17479
12000000,11.150261,229,101332962
10000000,53.595686,2912,83557872
11500000,20.747994,407,57469467
11000000,45.072136,1596,153083102
11000000,126.393695,6624,775398007
11500000,56.805781,1406,94073028
11000000,12.854853,247,111858363
25000000,31.019381,1486,93617009
11000000,11.227087,298,72778712
11000000,19.231507,384,64088552
11000000,31.162838,1368,78874843
11000000,7.559192,217,49797148
13000000,38.018085,1062,97837138
11000000,33.283554,1018,41227069
11000000,15.864928,337,39363635
10500000,23.449703,827,75902208
11000000,31.900899,722,68233629
11000000,14.282314,204,31672907
11000000,7.645979,158,38105395
11000000,3.495758,54,23978402
12000000,7.558959,65,37170057
11,3.375208,29,11
12000000,4.234269,57,4884663
11000000,39.337949,1213,62076141
11000000,29.543331,505,20000000
24000000,4.12064,53,14782676
24000000,2.259537,34,13700000
11000000,7.722021,139,59520298
11000000,7.063053,74,23430766
11000000,16.003958,334,13110448
11000000,21.204929,440,61619773
14000000,9.371811,60,6413915
11000000,33.282794,919,30000000
10000000,3.208172,12,4069090
11000000,1.187671,9,2832826
11000000,36.319205,834,32935319
11000000,9.705589,153,2807854
11000000,1.396985,16,2200000
10800000,32.943848,820,113857533
7400000,3.246903,42,17000000
14000000,4.519523,46,18535191
10500000,86.201184,2998,68700000
10500000,56.105798,3269,792910554
10000000,12.792446,160,17500000
10500000,0.037073,2,123509
12000000,5.759545,35,9622846
10000000,43.734886,2811,225933435
10000000,33.124871,1071,163876815
10000000,10.892398,249,85300000
28000000,14.754281,568,90449929
10000000,53.727146,1306,118587880
10000000,8.9876,418,103166989
10000000,29.244768,903,139352633
10000000,14.447723,261,91196419
6000000,5.882208,77,57231524
13800000,17.3393,291,52293982
10000000,19.524972,234,50100000
10000000,8.932837,198,50752337
10000000,35.695442,865,183474602
12000000,26.598884,755,41205099
10000000,23.316208,720,59217789
10000000,25.929893,454,40485039
10000000,8.305998,103,37402877
10000000,21.258991,459,136836156
10000000,5.699058,67,44460850
12305523,36.582038,748,36230219
10000000,34.224204,742,57500000
10000000,38.179483,1102,64188367
10000000,30.934688,816,33583175
20000000,7.499639,100,33526835
10000000,45.946524,983,104303851
10000000,4.928777,69,25754284
10000000,10.125029,197,32101000
9000000,20.452449,379,32973937
10000000,14.543435,823,30652890
10000000,12.902975,161,29450919
15000000,6.216203,252,30050028
10000000,3.290639,31,29392418
8500000,4.844451,70,34411240
12000000,9.559737,153,38368909
10000000,11.350382,122,25605015
10000000,13.455373,291,33697647
65000000,31.974359,679,143695338
10000000,16.78512,311,20766616
10000000,26.090495,581,52882018
14000000,2.698185,36,24637469
10000000,22.888173,441,42333295
9000000,18.289303,676,17096053
10000000,26.268209,507,66821036
10000000,17.592299,272,85978266
10000000,3.079862,47,16153593
11000000,32.579697,864,48572000
12600000,33.555764,635,28650575
10000000,2.959547,50,15795189
25000000,4.068107,57,15156200
10000000,17.663353,1068,21587700
10000000,4.207456,72,20342161
6400000,21.006078,406,35057696
10000000,5.647538,136,17297244
5000000,27.247013,1049,58978653
10000000,18.366362,1050,12827813
10000000,6.736274,86,10571408
10000000,28.570174,1196,28883511
30000000,5.671691,179,9898412
10000000,9.525626,137,8801940
10000000,14.038512,179,6110000
6000000,35.350303,797,32438988
10000000,30.863082,700,9636289
20000000,73.567232,3016,23875127
18000000,6.18869,99,9495408
9500000,14.105392,334,7800000
10000000,14.905357,238,33000000
10000000,0.518056,6,2154696
9000000,12.172131,115,21571189
10000000,17.078656,336,7177143
10000000,16.318608,183,10835752
10000000,10.409155,217,4417580
11500000,4.850402,36,3275585
10000000,8.902102,105,3193102
6500000,28.223163,1149,98410061
10000000,3.007816,25,5164404
10000000,19.865989,448,40055439
14000000,0.310513,2,439564
10000000,19.263477,383,7587485
10000000,4.123533,54,1759252
10000000,3.988432,24,1631839
20000000,19.494703,365,1969193
10000000,16.436178,425,3665069
10000000,14.979375,210,7022728
10000000,10.733761,190,21786738
10000000,4.570043,50,598645
5000000,6.265659,86,1296184
7700000,7.554799,131,1072602
10000000,9.805551,177,295750
10000000,0.666218,9,45779
10000000,5.145655,83,17472
10000000,1.728816,5,9069
10,1.617943,26,11
10,10.013629,119,10000000
9500000,19.978021,737,17164377
9600000,3.588529,24,4386236
11000000,9.337388,135,59827328
9500000,28.675891,531,111584787
8900000,17.151293,400,19839492
10500000,11.225044,123,14144000
9400000,14.562991,140,60000000
12899867,19.747809,406,85582407
7400000,36.173598,885,21817298
11000000,94.184658,4470,104931801
85000,29.262427,590,30859000
10000000,17.611971,254,2995811
9000000,7.623979,134,83304330
5500000,31.036,562,141195658
7000000,7.720692,118,8220215
9000000,6.717994,66,41590886
9000000,3.951041,38,34573780
9000000,27.600843,581,44196684
9000000,14.098952,235,24538513
9000000,82.975841,1954,108782847
9000000,18.514292,693,23936908
26000000,11.233081,201,28780255
40600000,34.022209,738,90400000
9000000,4.134327,119,21510851
8500000,8.775844,100,19125401
9000000,2.062087,95,4777465
9000000,8.738737,41,4350774
9000000,2.365328,17,2955039
9000000,9.933926,79,18663238
6000000,5.119593,214,14348529
9000000,0.717811,14,771499
5000000,1.458884,7,140666
9000000,2.009597,12,1046166
5000000,16.072466,503,328203506
86000000,18.172736,395,14373825
8500000,24.750909,538,32222567
7000000,17.697042,274,39462438
9250000,7.000949,28,29174648
8500000,11.436405,85,22456509
9000000,14.171759,146,2500000
12000000,3.604863,50,20138836
8500000,40.28709,1322,43528634
22000000,3.809131,38,5271666
8500000,9.230073,107,4440055
12000000,14.719886,232,42345360
9000000,28.540614,671,6108720
8000000,0.034259,17,1997807
6500000,6.787967,154,22889018
7700000,3.353176,79,46000000
8250000,7.973109,63,30000000
8000000,121.463076,8428,213928762
8500000,89.095538,3395,38697217
8500000,2.62082,107,5001655
8200000,37.960289,941,286214286
8000000,21.735068,321,69821334
8000000,14.793177,1686,100523181
8000000,51.109279,1522,52287414
5000000,45.490374,1777,82719885
8000000,26.356697,561,43000000
8000000,3.501158,31,27362712
8000000,33.372828,1261,39187783
8000000,37.821106,1004,26049082
6500000,25.289665,456,81974493
14000000,14.730796,291,18090181
8000000,4.482714,62,22593409
8000000,4.932893,81,18948425
8000000,7.894489,177,17460020
8000000,13.987772,99,29010817
7000000,45.310443,2066,34266564
8000000,9.799177,181,16856124
8000000,5.069095,42,12671300
8000000,13.517017,261,10629321
8000000,45.395839,2210,74952305
8000000,5.93923,148,8279017
8000000,11.837067,134,10130000
8000000,21.024346,459,5659286
8000000,7.235794,97,18124262
8000000,8.403859,95,2275557
8000000,13.143045,672,6491240
8000000,8.717235,21,589304
8000000,35.735689,1254,63464861
8000000,7.433574,63,852872
8000000,4.090382,18,458232
8000000,5.244518,135,426224
8000000,10.791954,215,3453043
8000000,3.942464,24,143451
8000000,6.500835,41,53086
8000000,39.338097,773,553171
22000000,12.893219,103,413454
8000000,0.983484,17,2019009
7800000,11.000654,153,22441323
7500000,19.585801,350,145793296
7500000,17.318839,240,32392047
6500000,29.01153,664,24793509
10200000,20.745052,453,35619521
7500000,16.990308,409,26096852
10284523,4.820166,75,11588205
6500000,8.526635,142,12633747
7500000,1.369528,7,4245870
7500000,0.571663,7,3347647
8000000,14.652342,192,10848783
8000000,7.802245,132,5634828
7500000,25.281197,841,19000000
7000000,38.150787,887,1333124
7300000,16.829837,348,10329747
7500000,19.782725,2244,231411584
7200000,34.634181,553,116019547
6000000,143.659698,5893,245066411
4000000,18.422323,302,92921203
7500000,45.610993,2904,60722734
7000000,17.681707,281,116700000
7000000,35.897151,1040,167221571
7000000,30.465138,533,161777836
6600000,4.492455,56,37710610
7000000,17.717681,273,54600000
7000000,17.434862,384,49084830
7000000,25.511217,881,25405445
9000000,12.268143,269,25000000
7000000,30.214716,524,97572000
7000000,6.872784,50,20256975
7000000,14.741589,216,36433975
7000000,5.500324,66,14702438
700000,29.761163,691,17986781
7000000,2.772178,17,14011454
7000000,19.301432,306,16829545
7000000,23.612409,483,31430334
7000000,8.079046,139,14618727
7000000,14.672151,201,8373585
7000000,2.627232,30,7292175
7,4.857028,63,5
7000000,2.206097,14,4720371
7000000,3.721858,64,29385320
7000000,7.051521,56,2062066
7000000,21.276864,677,6038942
7000000,2.550045,31,1246141
7000000,7.155519,20,1429299
7000000,13.635828,212,382946
7000000,8.184588,164,573335
7000000,2.26778,29,453079
7000000,3.120016,41,1310673
7000000,8.207425,73,46488
6000000,34.917447,837,30471
7000000,5.33861,47,12400000
7000000,8.591387,140,8900000
6900000,26.181753,583,7993039
6900000,25.613197,555,44287131
6800000,21.285206,479,7103838
6500000,60.225219,1517,255273813
7,0.050456,6,7
6500000,17.705671,364,57504069
6500000,6.847099,116,54215416
6500000,11.208769,157,31899000
6500000,11.142389,196,28451622
6500000,11.885221,128,13368437
6500000,12.524953,190,12376563
6500000,40.688426,875,17693675
6500000,24.0034,559,11850214
6500000,2.639106,6,2025032
6500000,16.574756,305,2401510
6500000,5.483531,45,1548955
6500000,8.432401,119,1521261
6400000,74.234793,4128,78371200
4800000,11.086001,586,79384880
4000000,14.961629,267,14237000
6000000,16.139771,392,2122561
6000000,67.608041,1581,181813770
6000000,49.802914,1205,138530565
6000000,16.20985,397,119114517
6000000,24.499996,650,102308889
6000000,59.961523,1183,102272727
6000000,23.431117,389,43656822
6000000,15.929648,365,39846344
6000000,5.537646,34,25059640
6000000,64.025031,3254,23341568
8000000,12.654051,245,22168359
5000000,35.108498,858,38275483
6000000,40.196514,1000,44703995
6000000,7.60445,37,20400000
6000000,24.351305,703,50244700
6000000,12.601677,91,18197398
12716953,7.077505,128,18814720
6000000,4.053017,74,18750246
6000000,15.639016,354,58000000
6000000,3.89204,32,12000000
6000000,26.286954,558,48027970
5000000,8.008844,183,11642254
5000000,12.68514,320,9206470
6000000,0.041651,3,7518876
6000000,3.561198,44,6852450
6000000,14.988746,379,13231461
6000000,6.497285,113,6670712
6000000,19.411141,372,19560274
7000000,7.034618,48,6230276
6000000,26.218912,817,10409377
5500000,15.015271,300,5483299
6000000,5.696491,52,4398989
6000000,5.411243,29,3283371
6000000,6.27257,111,2944752
6000000,4.148253,44,2025238
6244087,14.970654,259,638641
6000000,7.161051,94,2899975
6000000,1.478505,17,869325
6000000,0.215464,12,399611
134005,2.260315,22,1332231
6000000,2.404626,25,69497
12000000,10.19041,224,66351
5952000,18.119265,454,2120439
5300000,13.034602,266,3897799
6000000,6.349218,87,32251
4000000,5.013575,66,530048
5800000,4.49029,72,6800000
6000000,11.81832,167,27165581
3500159,22.054546,578,76578641
5800000,3.201886,10,7000000
5600000,22.341462,489,18469680
5500000,28.500913,622,159616327
5500000,10.439971,207,58972904
5500000,19.127239,278,15700000
5500000,2.141143,16,4865000
